bsbl_id,bs_theme,bs_subtheme,bs_year,bs_name,bs_minifigures,bs_pieces,bs_rrp,bs_owned,bs_owned_new,bs_owned_used,bs_wanted,bs_value_new,bs_value_used,bl_sold_qty_new,bl_sold_avgprice_new,bl_sold_qty_used,bl_sold_avgprice_used,bl_offer_qty_new,bl_offer_avgprice_new,bl_offer_qty_used,bl_offer_avgprice_used
8827-7,Collectable Minifigures,Series 6,2012,Clockwork Robot,1.0,5.0,2.99,0,0,0,0,13.89,9.24,,,,,,,,
8827-8,Collectable Minifigures,Series 6,2012,Minotaur,1.0,8.0,2.99,0,0,0,0,12.71,8.63,,,,,,,,
8827-9,Collectable Minifigures,Series 6,2012,Leprechaun,1.0,9.0,2.99,0,0,0,0,11.42,7.52,,,,,,,,
8827-10,Collectable Minifigures,Series 6,2012,Roman Soldier,1.0,7.0,2.99,0,0,0,0,35.41,27.0,,,,,,,,
8827-11,Collectable Minifigures,Series 6,2012,Surgeon,1.0,7.0,2.99,0,0,0,0,16.7,13.11,,,,,,,,
8827-12,Collectable Minifigures,Series 6,2012,Skater Girl,1.0,8.0,2.99,0,0,0,0,4.47,3.69,,,,,,,,
8827-13,Collectable Minifigures,Series 6,2012,Intergalactic Girl,1.0,9.0,2.99,0,0,0,0,6.9,5.67,,,,,,,,
8827-14,Collectable Minifigures,Series 6,2012,Butcher,1.0,7.0,2.99,0,0,0,0,11.66,8.12,,,,,,,,
8827-15,Collectable Minifigures,Series 6,2012,Mechanic,1.0,7.0,2.99,0,0,0,0,5.92,3.76,,,,,,,,
8827-16,Collectable Minifigures,Series 6,2012,Genie,1.0,7.0,2.99,0,0,0,0,8.42,6.23,,,,,,,,
8827-17,Collectable Minifigures,Series 6,2012,LEGO Minifigures - Series 6 - Complete,16.0,115.0,39.8,0,0,0,0,,,,,,,,,,
8827-18,Collectable Minifigures,Series 6,2012,LEGO Minifigures - Series 6 - Sealed Box,,,149.25,0,0,0,0,,,,,,,,,,
8831-0,Collectable Minifigures,Series 7,2012,LEGO Minifigures - Series 7 {Random bag} ,,,2.99,0,0,0,0,,,,,,,,,,
8831-1,Collectable Minifigures,Series 7,2012,Swimming Champion,1.0,6.0,2.99,0,0,0,0,6.5,4.64,37.0,8.44,,,186.0,16.31,,
8831-2,Collectable Minifigures,Series 7,2012,Aztec Warrior,1.0,7.0,2.99,0,0,0,0,22.7,15.5,19.0,165.88,12.0,146.2,32.0,190.98,24.0,179.45
8831-3,Collectable Minifigures,Series 7,2012,Bunny Suit Guy,1.0,7.0,2.99,0,0,0,0,28.56,13.44,,,,,,,,
8831-4,Collectable Minifigures,Series 7,2012,Bride,1.0,9.0,2.99,0,0,0,0,20.04,11.06,,,,,,,,
8831-5,Collectable Minifigures,Series 7,2012,Ocean King,1.0,7.0,2.99,0,0,0,0,20.0,10.7,,,,,,,,
8831-6,Collectable Minifigures,Series 7,2012,Bagpiper,1.0,7.0,2.99,0,0,0,0,25.98,18.32,,,,,,,,
8831-7,Collectable Minifigures,Series 7,2012,Daredevil,1.0,8.0,2.99,0,0,0,0,4.62,3.79,,,,,,,,
8831-8,Collectable Minifigures,Series 7,2012,Galaxy Patrol,1.0,7.0,2.99,0,0,0,0,7.77,4.64,,,,,,,,
8831-9,Collectable Minifigures,Series 7,2012,Tennis Ace,1.0,6.0,2.99,0,0,0,0,6.9,3.54,,,,,,,,
8831-10,Collectable Minifigures,Series 7,2012,Jungle Boy,1.0,7.0,2.99,0,0,0,0,4.42,4.07,,,,,,,,
8831-11,Collectable Minifigures,Series 7,2012,Hippie,1.0,7.0,2.99,0,0,0,0,9.58,5.09,,,,,,,,
8831-12,Collectable Minifigures,Series 7,2012,Computer Programmer,1.0,7.0,2.99,0,0,0,0,9.76,6.27,,,,,,,,
8831-13,Collectable Minifigures,Series 7,2012,Viking Woman,1.0,9.0,2.99,0,0,0,0,13.33,9.69,,,,,,,,
8831-14,Collectable Minifigures,Series 7,2012,Evil Knight,1.0,8.0,2.99,0,0,0,0,23.37,13.97,,,,,,,,
8831-15,Collectable Minifigures,Series 7,2012,Rocker Girl,1.0,6.0,2.99,0,0,0,0,7.66,5.37,,,,,,,,
8831-16,Collectable Minifigures,Series 7,2012,Grandma Visitor,1.0,7.0,2.99,0,0,0,0,11.49,6.96,,,,,,,,
8831-17,Collectable Minifigures,Series 7,2012,LEGO Minifigures - Series 7 - Complete,16.0,115.0,39.8,0,0,0,0,,,,,,,,,,
8831-18,Collectable Minifigures,Series 7,2012,LEGO Minifigures - Series 7 - Sealed Box,,,149.25,0,0,0,0,,,,,,,,,,
8833-0,Collectable Minifigures,Series 8,2012,LEGO Minifigures - Series 8 {Random bag} ,,,2.99,0,0,0,0,,,,,,,,,,
8833-1,Collectable Minifigures,Series 8,2012,Evil Robot,1.0,8.0,2.99,0,0,0,0,9.55,5.05,43.0,10.56,,,64.0,20.15,3.0,63.07
8833-2,Collectable Minifigures,Series 8,2012,Conquistador,1.0,8.0,2.99,0,0,0,0,21.75,13.93,18.0,186.31,10.0,156.92,50.0,213.83,19.0,211.04
8833-3,Collectable Minifigures,Series 8,2012,Lederhosen Guy,1.0,6.0,2.99,0,0,0,0,17.02,10.98,,,,,,,,
8833-4,Collectable Minifigures,Series 8,2012,Cowgirl,1.0,6.0,2.99,0,0,0,0,8.18,5.35,,,,,,,,
8833-5,Collectable Minifigures,Series 8,2012,Football Player,1.0,8.0,2.99,0,0,0,0,12.72,6.28,,,,,,,,
8833-6,Collectable Minifigures,Series 8,2012,Diver,1.0,8.0,2.99,0,0,0,0,17.65,10.57,,,,,,,,
8833-7,Collectable Minifigures,Series 8,2012,Downhill Skier,1.0,9.0,2.99,0,0,0,0,11.78,8.87,,,,,,,,
8833-8,Collectable Minifigures,Series 8,2012,Businessman,1.0,7.0,2.99,0,0,0,0,13.19,10.13,,,,,,,,
8833-9,Collectable Minifigures,Series 8,2012,Fairy,1.0,8.0,2.99,0,0,0,0,14.65,9.96,,,,,,,,
8833-10,Collectable Minifigures,Series 8,2012,Santa,1.0,7.0,2.99,0,0,0,0,9.37,4.22,,,,,,,,
8833-11,Collectable Minifigures,Series 8,2012,Vampire Bat,1.0,5.0,2.99,0,0,0,0,9.2,5.36,,,,,,,,
8833-12,Collectable Minifigures,Series 8,2012,DJ,1.0,7.0,2.99,0,0,0,0,8.84,6.1,,,,,,,,
8833-13,Collectable Minifigures,Series 8,2012,Red Cheerleader,1.0,7.0,2.99,0,0,0,0,9.57,6.28,,,,,,,,
8833-14,Collectable Minifigures,Series 8,2012,Actor,1.0,7.0,2.99,0,0,0,0,18.8,12.09,,,,,,,,
8833-15,Collectable Minifigures,Series 8,2012,Pirate Captain,1.0,6.0,2.99,0,0,0,0,11.01,7.07,,,,,,,,
8833-16,Collectable Minifigures,Series 8,2012,Alien Villainess,1.0,9.0,2.99,0,0,0,0,15.11,10.57,,,,,,,,
8833-17,Collectable Minifigures,Series 8,2012,LEGO Minifigures - Series 8 - Complete ,16.0,116.0,39.8,0,0,0,0,,,,,,,,,,
8833-18,Collectable Minifigures,Series 8,2012,LEGO Minifigures - Series 8 - Sealed Box,,,,0,0,0,0,,,,,,,,,,
8909-0,Collectable Minifigures,Team GB Series,2012,LEGO Minifigures - Team GB Series {Random bag},,,2.99,0,0,0,0,,,,,,,,,,
8909-1,Collectable Minifigures,Team GB Series,2012,Brawny Boxer,1.0,6.0,2.99,0,0,0,0,19.42,14.9,19.0,17.22,,,40.0,69.84,,
8909-2,Collectable Minifigures,Team GB Series,2012,Stealth Swimmer,1.0,6.0,2.99,0,0,0,0,220.08,139.11,12.0,211.24,7.0,130.16,43.0,235.32,12.0,207.17
8909-3,Collectable Minifigures,Team GB Series,2012,Relay Runner,1.0,7.0,2.99,0,0,0,0,25.61,15.25,,,,,,,,
8909-4,Collectable Minifigures,Team GB Series,2012,Judo Fighter,1.0,6.0,2.99,0,0,0,0,18.0,8.02,,,,,,,,
8909-5,Collectable Minifigures,Team GB Series,2012,Tactical Tennis Player,1.0,7.0,2.99,0,0,0,0,30.61,9.65,,,,,,,,
8909-6,Collectable Minifigures,Team GB Series,2012,Flexible Gymnast,1.0,9.0,2.99,0,0,0,0,22.07,9.43,,,,,,,,
8909-7,Collectable Minifigures,Team GB Series,2012,Wondrous Weightlifter,1.0,9.0,2.99,0,0,0,0,29.7,14.53,,,,,,,,
8909-8,Collectable Minifigures,Team GB Series,2012,Horseback Rider,1.0,6.0,2.99,0,0,0,0,30.51,17.07,,,,,,,,
8909-9,Collectable Minifigures,Team GB Series,2012,Agile Archer,1.0,7.0,2.99,0,0,0,0,23.17,10.54,,,,,,,,
8909-17,Collectable Minifigures,Team GB Series,2012,LEGO Minifigures - Team GB Series - Complete,9.0,63.0,,0,0,0,0,,,,,,,,,,
8909-18,Collectable Minifigures,Team GB Series,2012,LEGO Minifigures - Team GB Series - Sealed Box,,60.0,146.25,0,0,0,0,,,,,,,,,,
9092-1,Racers,,2012,Crazy Demon,1.0,86.0,9.99,0,0,0,0,15.0,4.49,1.0,15.0,2.0,3.53,5.0,17.6,31.0,5.65
9093-1,Racers,,2012,Bone Cruncher,1.0,87.0,9.99,0,0,0,0,10.8,3.0,,,2.0,4.0,8.0,21.26,31.0,7.04
9094-1,Racers,,2012,Star Striker,1.0,88.0,9.99,0,0,0,0,14.88,6.0,,,3.0,5.83,6.0,19.02,39.0,6.63
9095-1,Racers,,2012,Nitro Predator,1.0,87.0,9.99,0,0,0,0,25.47,4.87,1.0,25.47,3.0,4.23,2.0,22.32,40.0,5.81
9209-1,Education,Duplo,2012,Community Services Set,12.0,130.0,,0,0,0,0,,,,,,,2.0,197.22,,
9218-1,Education,Duplo,2012,Wild Animals Set,,98.0,,0,0,0,0,,,,,,,1.0,197.22,,
9388-1,Education,,2012,Small building plates,,22.0,,0,0,0,0,33.25,,1.0,33.25,,,17.0,41.86,,
9389-1,Education,,2012,Community Starter Set,,1907.0,199.99,0,0,0,0,206.7,,1.0,206.7,,,2.0,383.59,,
9390-1,Technic,,2012,Mini Tow Truck,,136.0,11.99,0,0,0,0,18.29,8.27,,,5.0,4.71,19.0,21.61,57.0,7.05
9391-1,Technic,,2012,Tracked Crane,,218.0,19.99,0,0,0,0,60.95,18.87,7.0,44.03,8.0,15.0,9.0,65.25,36.0,18.99
9392-1,Technic,,2012,Quad Bike,,199.0,24.99,0,0,0,0,68.24,14.53,6.0,58.39,5.0,13.77,7.0,72.92,65.0,20.21
9393-1,Technic,,2012,Tractor,,353.0,39.99,0,0,0,0,45.44,25.05,1.0,45.44,5.0,28.34,11.0,79.9,39.0,32.99
9394-1,Technic,,2012,Jet Plane,,499.0,49.99,0,0,0,0,75.71,16.23,,,6.0,16.58,14.0,100.84,70.0,33.17
9395-1,Technic,,2012,Pick-Up Tow Truck,,954.0,69.99,0,0,0,0,140.8,45.72,,,7.0,49.62,17.0,156.47,66.0,70.91
9396-1,Technic,,2012,Helicopter,,1056.0,119.99,0,0,0,0,172.14,86.68,3.0,205.3,6.0,77.08,22.0,253.0,71.0,102.17
9397-1,Technic,,2012,Logging Truck,,1308.0,139.99,0,0,0,0,268.88,125.96,5.0,260.02,7.0,108.67,23.0,313.02,57.0,132.58
9398-1,Technic,,2012,4x4 Crawler,,1327.0,199.99,0,0,0,0,231.27,132.01,5.0,242.61,16.0,123.75,68.0,287.96,67.0,180.97
9440-1,Ninjago,Rise of the Snakes,2012,Venomari Shrine,1.0,86.0,6.99,0,0,0,0,21.95,6.96,5.0,29.44,35.0,6.77,5.0,29.88,35.0,9.95
9441-1,Ninjago,Rise of the Snakes,2012,Kai's Blade Cycle,2.0,188.0,14.99,0,0,0,0,27.0,18.22,3.0,35.62,49.0,15.83,,,28.0,22.68
9442-1,Ninjago,Rise of the Snakes,2012,Jay's Storm Fighter,2.0,243.0,24.99,0,0,0,0,71.37,20.11,4.0,64.86,32.0,17.75,15.0,71.88,39.0,24.36
9443-1,Ninjago,Rise of the Snakes,2012,Rattlecopter,3.0,327.0,29.99,0,0,0,0,100.0,35.63,,,29.0,32.06,7.0,115.27,15.0,43.68
9444-1,Ninjago,Rise of the Snakes,2012,Cole's Tread Assault,2.0,286.0,39.99,0,0,0,0,127.47,44.83,4.0,114.0,30.0,43.57,2.0,307.69,20.0,50.93
9445-1,Ninjago,Rise of the Snakes,2012,Fangpyre Truck Ambush,4.0,452.0,49.99,0,0,0,0,191.01,100.8,3.0,191.37,18.0,87.45,2.0,204.97,28.0,95.05
9446-1,Ninjago,Rise of the Snakes,2012,Destiny's Bounty,6.0,680.0,79.99,0,0,0,0,199.39,100.99,6.0,217.87,16.0,94.58,7.0,226.92,19.0,116.3
9447-1,Ninjago,Rise of the Snakes,2012,Lasha's Bite Cycle,2.0,250.0,24.99,0,0,0,0,63.38,24.42,3.0,67.85,23.0,20.92,5.0,79.61,15.0,29.67
9448-1,Ninjago,Rise of the Snakes,2012,Samurai Mech,3.0,452.0,39.99,0,0,0,0,122.89,49.46,5.0,114.71,21.0,47.69,48.0,149.59,31.0,56.59
9449-1,Ninjago,Rise of the Snakes,2012,Ultra Sonic Raider,6.0,622.0,79.99,0,0,0,0,187.37,108.04,7.0,223.32,24.0,90.1,20.0,297.07,16.0,163.51
9450-1,Ninjago,Rise of the Snakes,2012,Epic Dragon Battle,7.0,915.0,119.99,0,0,0,0,261.32,167.12,5.0,293.7,25.0,151.06,13.0,291.2,17.0,186.99
9455-1,Ninjago,Rise of the Snakes,2012,Fangpyre Mech,2.0,255.0,24.99,0,0,0,0,84.47,40.65,1.0,78.95,9.0,32.88,10.0,83.45,7.0,42.43
9456-1,Ninjago,Spinners,2012,Spinner Battle Arena,2.0,418.0,39.99,0,0,0,0,109.04,55.0,2.0,109.04,,,3.0,98.18,8.0,51.18
9457-1,Ninjago,Rise of the Snakes,2012,Fangpyre Wrecking Ball,3.0,415.0,49.99,0,0,0,0,223.86,154.41,1.0,224.0,15.0,128.32,5.0,230.38,13.0,120.38
9461-1,Monster Fighters,,2012,The Swamp Creature,2.0,70.0,6.99,0,0,0,0,21.84,14.67,17.0,21.89,15.0,13.39,45.0,25.17,35.0,12.24
9462-1,Monster Fighters,,2012,The Mummy,2.0,90.0,11.99,0,0,0,0,42.19,20.01,15.0,34.08,14.0,17.51,32.0,41.51,42.0,21.65
9463-1,Monster Fighters,,2012,The Werewolf,2.0,243.0,19.99,0,0,0,0,46.56,27.92,12.0,46.13,17.0,25.35,23.0,60.38,21.0,31.67
9464-1,Monster Fighters,,2012,The Vampyre Hearse,3.0,314.0,34.99,0,0,0,0,90.62,42.88,11.0,88.56,11.0,45.21,25.0,103.8,40.0,52.19
9465-1,Monster Fighters,,2012,The Zombies,4.0,447.0,39.99,0,0,0,0,284.92,207.96,5.0,303.66,10.0,175.3,8.0,336.09,13.0,244.37
9466-1,Monster Fighters,,2012,The Crazy Scientist & His Monster,4.0,430.0,49.99,0,0,0,0,90.43,60.41,6.0,99.97,6.0,59.99,41.0,132.5,25.0,54.63
9467-1,Monster Fighters,,2012,The Ghost Train,5.0,741.0,79.99,0,0,0,0,203.64,117.07,11.0,188.73,11.0,101.89,35.0,210.01,22.0,144.28
9468-1,Monster Fighters,,2012,Vampyre Castle,7.0,949.0,99.99,0,0,0,0,265.52,156.82,6.0,252.67,19.0,155.73,46.0,299.94,36.0,188.99
9469-1,The Lord of the Rings,The Fellowship of the Ring,2012,Gandalf Arrives,2.0,83.0,12.99,0,0,0,0,88.06,47.17,39.0,84.24,44.0,42.54,43.0,121.09,26.0,55.61
9470-1,The Lord of the Rings,The Return of the King,2012,Shelob Attacks,3.0,227.0,19.99,0,0,0,0,112.2,63.55,19.0,114.03,29.0,59.56,67.0,146.13,22.0,68.28
9471-1,The Lord of the Rings,The Two Towers,2012,Uruk-Hai Army,6.0,257.0,29.99,0,0,0,0,172.91,123.96,36.0,163.39,37.0,97.76,57.0,238.1,22.0,103.44
9472-1,The Lord of the Rings,The Fellowship of the Ring,2012,Attack On Weathertop,5.0,430.0,59.99,0,0,0,0,191.93,177.14,19.0,195.76,21.0,144.39,51.0,298.94,26.0,116.47
9473-1,The Lord of the Rings,The Fellowship of the Ring,2012,The Mines of Moria,9.0,776.0,79.99,0,0,0,0,282.4,215.15,13.0,275.22,22.0,192.31,66.0,349.54,37.0,201.89
9474-1,The Lord of the Rings,The Two Towers,2012,The Battle of Helm's Deep,8.0,1368.0,129.99,0,0,0,0,436.23,346.63,26.0,461.46,28.0,307.21,96.0,591.08,20.0,339.59
9476-1,The Lord of the Rings,The Fellowship of the Ring,2012,The Orc Forge,4.0,363.0,39.99,0,0,0,0,189.18,123.56,23.0,192.46,12.0,115.78,40.0,230.32,18.0,137.81
9478-1,Cars,Cars 2,2012,Francesco Bernoulli,1.0,49.0,6.99,0,0,0,0,19.25,6.08,2.0,34.62,7.0,5.05,23.0,23.06,30.0,6.76
9479-1,Cars,Cars 2,2012,Ivan Mater,1.0,52.0,6.99,0,0,0,0,27.31,9.68,1.0,27.31,5.0,7.14,28.0,29.81,18.0,11.9
9480-1,Cars,Cars 2,2012,Finn McMissile,1.0,52.0,6.99,0,0,0,0,10.71,7.33,1.0,10.71,6.0,7.92,12.0,25.98,29.0,10.03
9481-1,Cars,Cars 2,2012,Jeff Gorvette,1.0,54.0,6.99,0,0,0,0,20.47,6.38,3.0,22.75,6.0,6.04,10.0,27.18,30.0,8.23
9483-1,Cars,Cars 2,2012,Agent Mater's Escape,2.0,144.0,14.99,0,0,0,0,27.52,13.99,2.0,27.52,4.0,13.6,10.0,32.95,17.0,16.58
9484-1,Cars,Cars 2,2012,Red's Water Rescue,2.0,199.0,19.99,0,0,0,0,54.85,28.61,2.0,51.78,4.0,28.61,11.0,76.93,13.0,28.82
9485-1,Cars,Cars 2,2012,Ultimate Race Set,4.0,280.0,29.99,0,0,0,0,108.07,28.38,2.0,108.07,7.0,20.58,,,14.0,29.61
9486-1,Cars,Cars 2,2012,Oil Rig Escape,4.0,422.0,49.99,0,0,0,0,107.07,67.65,7.0,79.58,1.0,69.99,7.0,159.73,5.0,53.91
9488-1,Star Wars,The Clone Wars,2012,Elite Clone Trooper & Commando Droid Battle Pack,4.0,98.0,12.99,0,0,0,0,97.08,50.74,46.0,97.36,71.0,48.95,98.0,99.57,38.0,45.05
9489-1,Star Wars,Episode VI,2012,Endor Rebel Trooper & Imperial Trooper Battle Pack,4.0,77.0,12.99,0,0,0,0,37.06,18.9,35.0,35.67,35.0,16.78,114.0,50.55,79.0,22.97
9490-1,Star Wars,Episode IV,2012,Droid Escape,4.0,137.0,19.99,0,0,0,0,42.25,23.32,20.0,41.64,28.0,19.95,73.0,51.75,87.0,25.03
9491-1,Star Wars,The Clone Wars,2012,Geonosian Cannon,4.0,132.0,19.99,0,0,0,0,65.95,34.14,41.0,62.81,51.0,28.68,79.0,86.18,72.0,33.73
9492-1,Star Wars,Episode IV,2012,TIE Fighter,4.0,413.0,54.99,0,0,0,0,90.4,39.02,12.0,88.35,37.0,36.87,72.0,111.34,81.0,55.59
9493-1,Star Wars,Episode IV,2012,X-wing Starfighter,4.0,560.0,59.99,0,0,0,0,118.23,51.33,21.0,107.27,23.0,43.73,85.0,143.25,168.0,58.71
9494-1,Star Wars,Episode III,2012,Anakin's Jedi Interceptor,5.0,300.0,39.99,0,0,0,0,128.76,66.64,13.0,127.76,33.0,52.13,32.0,155.92,41.0,67.98
9495-1,Star Wars,Episode IV,2012,Gold Leader's Y-wing Starfighter,3.0,458.0,49.99,0,0,0,0,122.57,60.76,7.0,107.21,13.0,56.24,44.0,125.0,30.0,57.55
9496-1,Star Wars,Episode VI,2012,Desert Skiff,4.0,213.0,24.99,0,0,0,0,66.08,39.89,14.0,62.98,41.0,32.68,94.0,91.81,101.0,40.58
9497-1,Star Wars,The Old Republic,2012,Republic Striker-class Starfighter,3.0,376.0,44.99,0,0,0,0,153.77,67.05,10.0,139.12,38.0,60.18,30.0,166.77,61.0,70.49
9498-1,Star Wars,The Clone Wars,2012,Saesee Tiin's Jedi Starfighter,3.0,244.0,29.99,0,0,0,0,113.67,62.46,6.0,120.88,53.0,48.31,30.0,162.71,53.0,64.48
9499-1,Star Wars,Episode I,2012,Gungan Sub,4.0,465.0,69.99,0,0,0,0,344.62,196.12,13.0,335.85,26.0,134.97,52.0,459.32,38.0,197.14
9500-1,Star Wars,The Old Republic,2012,Sith Fury-class Interceptor,3.0,748.0,89.99,0,0,0,0,316.69,220.57,19.0,316.13,49.0,177.32,31.0,414.64,42.0,206.69
9509-1,Star Wars,Seasonal,2012,LEGO Star Wars Advent Calendar,10.0,234.0,49.99,0,0,0,0,57.42,29.81,13.0,59.56,3.0,31.54,72.0,76.86,3.0,34.32
9515-1,Star Wars,The Clone Wars,2012,The Malevolence,6.0,1101.0,119.99,0,0,0,0,380.83,176.49,14.0,395.3,45.0,154.38,35.0,464.68,48.0,199.11
9516-1,Star Wars,Episode VI,2012,Jabba's Palace,9.0,717.0,119.99,0,0,0,0,353.73,266.52,19.0,355.4,47.0,200.61,108.0,428.65,42.0,278.6
9525-1,Star Wars,The Clone Wars,2012,Pre Vizsla's Mandalorian Fighter,3.0,403.0,49.99,0,0,0,0,289.07,215.95,12.0,298.17,28.0,124.81,36.0,361.9,51.0,168.91
9526-1,Star Wars,Episode III,2012,Palpatine's Arrest,6.0,645.0,89.99,0,0,0,0,437.23,337.24,14.0,472.91,18.0,179.66,29.0,604.48,24.0,240.85
9551-1,Ninjago,Booster pack,2012,Kendo Cole,1.0,28.0,4.99,0,0,0,0,10.72,3.81,9.0,10.54,2.0,3.81,21.0,19.82,3.0,6.05
9552-1,Ninjago,Booster pack,2012,Lloyd Garmadon,1.0,26.0,4.99,0,0,0,0,20.73,8.99,5.0,21.53,,,4.0,29.61,4.0,6.91
9553-1,Ninjago,Booster pack,2012,Jay ZX,1.0,28.0,4.99,0,0,0,0,15.35,4.96,7.0,17.16,7.0,4.2,10.0,21.83,4.0,9.5
9554-1,Ninjago,Booster pack,2012,Zane ZX,1.0,37.0,4.99,0,0,0,0,25.95,5.24,2.0,32.83,2.0,4.23,4.0,28.14,1.0,40.0
9555-1,Ninjago,Booster pack,2012,Mezmo,1.0,32.0,4.99,0,0,0,0,44.45,15.0,3.0,45.36,,,1.0,69.98,1.0,30.0
9556-1,Ninjago,Booster pack,2012,Bytar,1.0,25.0,4.99,0,0,0,0,13.0,6.0,1.0,14.63,1.0,6.0,25.0,13.02,6.0,15.11
9557-1,Ninjago,Booster pack,2012,Lizaru,1.0,25.0,4.99,0,0,0,0,9.0,16.39,6.0,15.62,1.0,16.39,4.0,23.62,9.0,18.45
9558-1,Ninjago,Spinners,2012,Training Set,1.0,219.0,19.99,0,0,0,0,57.52,14.03,,,7.0,16.95,3.0,52.98,34.0,13.26
9561-1,Ninjago,Spinners,2012,Kai ZX,1.0,21.0,9.99,0,0,0,0,75.0,15.0,,,2.0,13.06,,,2.0,16.87
9562-1,Ninjago,Spinners,2012,Lasha,1.0,21.0,9.99,0,0,0,0,34.93,5.0,2.0,49.39,2.0,5.28,2.0,31.76,8.0,6.55
9563-1,Ninjago,Spinners,2012,Kendo Zane,1.0,22.0,9.99,0,0,0,0,38.0,10.0,1.0,38.0,1.0,10.0,5.0,40.71,7.0,8.18
9564-1,Ninjago,Spinners,2012,Snappa,1.0,20.0,9.99,0,0,0,0,15.04,5.0,1.0,15.04,,,6.0,32.86,9.0,14.03
9566-1,Ninjago,Spinners,2012,Samurai X,1.0,23.0,9.99,0,0,0,0,19.98,6.62,,,1.0,10.0,7.0,26.44,8.0,7.78
9567-1,Ninjago,Spinners,2012,Fang-Suei,1.0,19.0,9.99,0,0,0,0,35.93,6.89,4.0,33.09,6.0,6.36,9.0,25.85,8.0,9.57
9569-1,Ninjago,Spinners,2012,Spitta,1.0,20.0,9.99,0,0,0,0,15.57,9.36,2.0,15.57,4.0,11.77,,,5.0,14.65
9570-1,Ninjago,Spinners,2012,NRG Jay,1.0,20.0,9.99,0,0,0,0,85.0,120.0,,,1.0,120.0,,,2.0,157.24
9571-1,Ninjago,Spinners,2012,Fangdam,1.0,20.0,9.99,0,0,0,0,28.53,11.94,2.0,24.27,2.0,11.94,,,1.0,9.96
9572-1,Ninjago,Spinners,2012,NRG Cole,1.0,20.0,9.99,0,0,0,0,58.07,25.47,6.0,49.86,7.0,20.82,,,4.0,31.08
9573-1,Ninjago,Spinners,2012,Slithraa,1.0,20.0,9.99,0,0,0,0,38.49,10.56,4.0,33.5,3.0,10.56,11.0,46.54,2.0,35.33
9574-1,Ninjago,Spinners,2012,Lloyd ZX,1.0,23.0,9.99,0,0,0,0,74.64,23.61,4.0,65.2,1.0,10.81,2.0,118.14,4.0,74.12
9579-1,Ninjago,Spinners,2012,Starter Set,2.0,62.0,19.99,0,0,0,0,95.85,30.0,1.0,95.85,3.0,17.92,2.0,52.35,10.0,16.1
9590-1,Ninjago,Spinners,2012,NRG Zane,1.0,23.0,9.99,0,0,0,0,103.46,38.29,7.0,86.54,2.0,21.52,2.0,96.51,2.0,36.6
9591-1,Ninjago,Spinners,2012,Weapon Pack,2.0,73.0,19.99,0,0,0,0,42.0,36.91,3.0,101.18,4.0,37.69,10.0,102.69,6.0,38.65
9657-1,Education,FIRST LEGO League Challenge,2012,Senior Solutions Challenge Kit,,1615.0,,0,0,0,0,75.22,136.9,,,,,5.0,167.89,1.0,162.66
9674-1,Star Wars,Planet Set,2012,Naboo Starfighter & Naboo,1.0,56.0,9.99,0,0,0,0,16.29,9.08,36.0,15.85,20.0,8.59,73.0,25.71,24.0,9.7
9675-1,Star Wars,Planet Set,2012,Sebulba's Podracer & Tatooine,1.0,80.0,9.99,0,0,0,0,22.22,14.94,29.0,22.59,13.0,14.36,61.0,33.52,19.0,13.35
9676-1,Star Wars,Planet Set,2012,TIE Interceptor & Death Star,1.0,65.0,9.99,0,0,0,0,37.94,20.2,24.0,36.73,25.0,17.17,46.0,36.57,33.0,18.74
9677-1,Star Wars,Planet Set,2012,X-wing Starfighter & Yavin 4,1.0,77.0,9.99,0,0,0,0,26.67,12.3,25.0,25.48,15.0,12.05,62.0,27.48,25.0,12.56
9678-1,Star Wars,Planet Set,2012,Twin-Pod Cloud Car & Bespin,1.0,78.0,9.99,0,0,0,0,13.28,10.43,66.0,13.59,9.0,9.23,148.0,17.62,27.0,9.89
9679-1,Star Wars,Planet Set,2012,AT-ST & Endor,1.0,65.0,9.99,0,0,0,0,22.14,12.15,26.0,22.67,19.0,11.87,53.0,27.77,20.0,11.98
10223-1,Castle,Kingdoms,2012,Kingdoms Joust,9.0,1575.0,119.99,0,0,0,0,306.12,313.3,15.0,314.47,9.0,316.44,67.0,402.95,8.0,349.97
10224-1,Advanced models,Modular Buildings Collection,2012,Town Hall,8.0,2766.0,199.99,0,0,0,0,856.7,573.88,26.0,773.88,27.0,552.48,95.0,1094.56,53.0,709.99
10225-1,Star Wars,Ultimate Collector Series,2012,R2-D2,1.0,2127.0,179.99,0,0,0,0,216.6,94.39,11.0,223.85,7.0,130.28,158.0,397.65,58.0,197.31
10226-1,Advanced models,Aircraft,2012,Sopwith Camel,,883.0,99.99,0,0,0,0,211.03,135.34,16.0,207.87,14.0,139.11,96.0,263.66,33.0,168.98
10227-1,Star Wars,Ultimate Collector Series,2012,B-wing Starfighter,,1487.0,199.99,0,0,0,0,450.69,330.32,21.0,452.38,9.0,329.87,54.0,663.18,10.0,384.43
10228-1,Monster Fighters,,2012,Haunted House,6.0,2064.0,179.99,0,0,0,0,470.15,389.43,18.0,444.64,16.0,356.93,86.0,591.63,35.0,418.91
10229-1,Advanced models,Winter Village Collection,2012,Winter Village Cottage,8.0,1490.0,99.99,0,0,0,0,310.37,289.35,13.0,317.86,18.0,275.59,66.0,413.24,13.0,316.56
